Applicant_ID,default_status
Apcnt_1005440,0.04572273173418953
Apcnt_1005456,0.07526358693495146
Apcnt_1005460,0.47326347603283275
Apcnt_1005464,0.09569657865642282
Apcnt_1005472,0.23875133932438683
Apcnt_1005480,0.7018845994179521
Apcnt_1005500,0.50201361373203
Apcnt_1005524,0.5016961773399283
Apcnt_1005544,0.016310025726114508
Apcnt_1005552,0.1646743418721998
Apcnt_1005560,0.5273628456643825
Apcnt_1005572,0.4502485303589105
Apcnt_1005576,0.44684760440939253
Apcnt_1005580,0.48978276102491464
Apcnt_1005600,0.037565622853133016
Apcnt_1005612,0.017275844609468044
Apcnt_1005616,0.22754551502664574
Apcnt_1005620,0.03783227605250079
Apcnt_1005624,0.01004148241370701
Apcnt_1005636,0.035405208131948813
Apcnt_1005644,0.2050085108410834
Apcnt_1005656,0.005874567988577316
Apcnt_1005684,0.4758632602647913
Apcnt_1005692,0.02547148730561612
Apcnt_1005700,0.057703552038678246
Apcnt_1005704,0.261152846142084
Apcnt_1005712,0.2953080964899868
Apcnt_1005716,0.07483740089929583
Apcnt_1005740,0.037512667171666264
Apcnt_1005752,0.03201791332379071
Apcnt_1005768,0.012160627841742357
Apcnt_1005776,0.2955987789410007
Apcnt_1005796,0.10004700835862539
Apcnt_1005804,0.01599916924512419
Apcnt_1005812,0.29473834165936447
Apcnt_1005840,0.38894386114182955
Apcnt_1005872,0.05460279146241397
Apcnt_1005896,0.21971106680048397
Apcnt_1005908,0.01943168573490629
Apcnt_1005944,0.46551974660502193
Apcnt_1005952,0.47793473809956905
Apcnt_1005972,0.2449718605405763
Apcnt_1005980,0.20081320913480752
Apcnt_1006028,0.07189586374450907
Apcnt_1006032,0.06619214978560718
Apcnt_1006044,0.020953104805795132
Apcnt_1006056,0.27414832620791196
Apcnt_1006064,0.578470510010838
Apcnt_1006084,0.08535319740119758
Apcnt_1006088,0.05606070815651976
Apcnt_1006108,0.08330155893145488
Apcnt_1006124,0.05122016776314647
Apcnt_1006132,0.7040531184966529
Apcnt_1006136,0.14289320039186112
Apcnt_1006144,0.0007435112900953392
Apcnt_1006160,0.6135543501377181
Apcnt_1006168,0.5294170380750114
Apcnt_1006228,0.5509914924745741
Apcnt_1006236,0.47785149259305565
Apcnt_1006276,0.3252659305504454
Apcnt_1006280,0.6118821262675437
Apcnt_1006300,0.008218531256199804
Apcnt_1006304,0.3360506327460272
Apcnt_1006320,0.029645471401979873
Apcnt_1006324,0.43259442356317834
Apcnt_1006328,0.4255333704076228
Apcnt_1006368,0.06960601704326805
Apcnt_1006376,0.20856384976365883
Apcnt_1006384,0.13253447033692364
Apcnt_1006396,0.21665912579791488
Apcnt_1006404,0.14251343237851172
Apcnt_1006444,0.06888385394866717
Apcnt_1006448,0.12616937734507672
Apcnt_1006452,0.16211709494259016
Apcnt_1006456,0.4018286959487095
Apcnt_1006460,0.21292395704689804
Apcnt_1006476,0.3306861182052547
Apcnt_1006488,0.26979080023527546
Apcnt_1006492,0.10406254442043102
Apcnt_1006496,0.16452017574894628
Apcnt_1006504,0.31345061443849015
Apcnt_1006520,0.05439804657111977
Apcnt_1006524,0.12431574154561857
Apcnt_1006528,0.12106465679219704
Apcnt_1006560,0.06623680170190326
Apcnt_1006564,0.3557914569164222
Apcnt_1006568,0.05473598975801246
Apcnt_1006572,0.1189118505741313
Apcnt_1006576,0.3448059690691734
Apcnt_1006592,0.5089765731621443
Apcnt_1006604,0.2740408373241485
Apcnt_1006620,0.20654171284646716
Apcnt_1006632,0.04386155219941159
Apcnt_1006652,0.6456695100701519
Apcnt_1006692,0.021482206371035453
Apcnt_1006716,0.5439636103218987
Apcnt_1006720,0.4037297330260182
Apcnt_1006732,0.14177469265419787
Apcnt_1006744,0.37254868527064094
Apcnt_1006752,0.49414871619770134
Apcnt_1006764,0.06989946256637929
Apcnt_1006792,0.051625404394061256
Apcnt_1006796,0.08495039557292249
Apcnt_1006804,0.6887002930484836
Apcnt_1006824,0.1845768058527861
Apcnt_1006840,0.16042012858030102
Apcnt_1006844,0.7987753338119893
Apcnt_1006848,0.44240680233936375
Apcnt_1006852,0.04385049269149518
Apcnt_1006868,0.013421900830237296
Apcnt_1006880,0.4517221211005386
Apcnt_1006896,0.10226551010676209
Apcnt_1006912,0.006860123982073818
Apcnt_1006916,0.009410675064100026
Apcnt_1006932,0.034149389447208564
Apcnt_1006936,0.016056066002616415
Apcnt_1006944,0.004002927844386631
Apcnt_1006952,0.013270048013916073
Apcnt_1006968,0.014192404650615014
Apcnt_1006980,0.01552312459926992
Apcnt_1006984,0.2580421193449388
Apcnt_1007044,0.4366201657715412
Apcnt_1007052,0.09503548492605753
Apcnt_1007060,0.820359195662733
Apcnt_1007080,0.05006540877479297
Apcnt_1007092,0.18525754910280182
Apcnt_1007100,0.006485701482916035
Apcnt_1007104,0.00959575315430191
Apcnt_1007108,0.07797224368901823
Apcnt_1007124,0.11353131715816141
Apcnt_1007140,0.01587632348092074
Apcnt_1007184,0.03891934959923308
Apcnt_1007192,0.0396777581114654
Apcnt_1007204,0.09609444235043305
Apcnt_1007212,0.21169667253079258
Apcnt_1007232,0.15142586781298173
Apcnt_1007260,0.11270886771684183
Apcnt_1007284,0.12600144300412308
Apcnt_1007288,0.27672420018759536
Apcnt_1007300,0.1053723137181073
Apcnt_1007304,0.05191136370822561
Apcnt_1007336,0.30050867079360655
Apcnt_1007348,0.08482496575467993
Apcnt_1007352,0.029056478750696245
Apcnt_1007356,0.31392421623433425
Apcnt_1007360,0.3721376562365528
Apcnt_1007364,0.7818228653864654
Apcnt_1007408,0.3205309608783873
Apcnt_1007412,0.19331281434785927
Apcnt_1007416,0.04870607694425099
Apcnt_1007424,0.00726709329195349
Apcnt_1007468,0.14158609718090495
Apcnt_1007476,0.15481597710048964
Apcnt_1007480,0.01576718369627932
Apcnt_1007488,0.11269631965214216
Apcnt_1007496,0.03334022899125519
Apcnt_1007500,0.15565563140849728
Apcnt_1007504,0.4831550530300934
Apcnt_1007512,0.14232315535407405
Apcnt_1007516,0.026004543311950994
Apcnt_1007528,0.21408708589484088
Apcnt_1007544,0.3871910940490246
Apcnt_1007552,0.034205667488785584
Apcnt_1007568,0.16534597634643566
Apcnt_1007572,0.2613533997576898
Apcnt_1007576,0.5937923828443984
Apcnt_1007608,0.33989928605950853
Apcnt_1007616,0.03372066804669556
Apcnt_1007636,0.20139374413910982
Apcnt_1007644,0.05801743552556158
Apcnt_1007672,0.4690418725602293
Apcnt_1007704,0.2529084174213154
Apcnt_1007708,0.05761083883208176
Apcnt_1007720,0.13516504671078167
Apcnt_1007728,0.13083829546379913
Apcnt_1007756,0.08489949095190169
Apcnt_1007760,0.0008926847627679985
Apcnt_1007764,0.08368065955969216
Apcnt_1007772,0.048464589796501915
Apcnt_1007796,0.6233597644617714
Apcnt_1007808,0.0719097182521466
Apcnt_1007820,0.35374501190806795
Apcnt_1007832,0.5039069356355999
Apcnt_1007844,0.5694273050341987
Apcnt_1007868,0.12646791598330367
Apcnt_1007884,0.582371359532885
Apcnt_1007908,0.006586136718226542
Apcnt_1007916,0.12401081475229828
Apcnt_1007920,0.4084728165889409
Apcnt_1007928,0.04228923563716501
Apcnt_1007952,0.023996549221599443
Apcnt_1007996,0.23255111172998735
Apcnt_1008000,0.13817903783202845
Apcnt_1008004,0.11390653124847126
Apcnt_1008008,0.23876546620050304
Apcnt_1008024,0.6742786782844079
Apcnt_1008052,0.274307021728599
Apcnt_1008056,0.056017515491059926
Apcnt_1008072,0.029989685314581793
Apcnt_1008096,0.6345818511338621
Apcnt_1008104,0.006487777200104931
Apcnt_1008108,0.015244841020771994
Apcnt_1008120,0.04328616541920469
Apcnt_1008128,0.03142898251175125
Apcnt_1008136,0.022609612303072766
Apcnt_1008144,0.013313665139203623
Apcnt_1008160,0.029532517320631994
Apcnt_1008208,0.048022435207711926
Apcnt_1008212,0.2673321216280061
Apcnt_1008260,0.15485629965807368
Apcnt_1008264,0.1971972878944137
Apcnt_1008268,0.0030797351461738067
Apcnt_1008276,0.06922142694186115
Apcnt_1008284,0.06598890974894166
Apcnt_1008288,0.3711218381457791
Apcnt_1008292,0.259162264419544
Apcnt_1008332,0.13023307220527702
Apcnt_1008352,0.6460752731828842
Apcnt_1008356,0.050136978131320294
Apcnt_1008396,0.26473307131567203
Apcnt_1008412,0.19854870610410472
Apcnt_1008444,0.12754732928047133
Apcnt_1008460,0.6703917036543748
Apcnt_1008468,0.5158679330313819
Apcnt_1008472,0.04731007032896506
Apcnt_1008476,0.10891731317991063
Apcnt_1008508,0.01593371340805339
Apcnt_1008556,0.3475878004457749
Apcnt_1008560,0.16232135781428103
Apcnt_1008564,0.07780170532233434
Apcnt_1008576,0.17023203483866242
Apcnt_1008616,0.05785264288021896
Apcnt_1008624,0.08271329374334359
Apcnt_1008628,0.01808453666824886
Apcnt_1008648,0.7683364965943038
Apcnt_1008680,0.10165776003638972
Apcnt_1008684,0.031506123316882656
Apcnt_1008696,0.3165249130931704
Apcnt_1008700,0.05540769734689595
Apcnt_1008708,0.013444057595224523
Apcnt_1008716,0.02376534143951738
Apcnt_1008740,0.13082816719257892
Apcnt_1008744,0.005046248043896988
Apcnt_1008768,0.09206397157477016
Apcnt_1008776,0.03776762464923961
Apcnt_1008812,0.09724489132311112
Apcnt_1008824,0.08113004660931179
Apcnt_1008828,0.06913875908909888
Apcnt_1008832,0.1622036255281903
Apcnt_1008836,0.02154687281236689
Apcnt_1008852,0.0135539438417769
Apcnt_1008872,0.006858275600881093
Apcnt_1008884,0.1475954138643684
Apcnt_1008896,0.006873900690626059
Apcnt_1008904,0.02629862727762339
Apcnt_1008916,0.20871310094687476
Apcnt_1008920,0.15318136324922021
Apcnt_1008924,0.11372659282476602
Apcnt_1008928,0.4485528148632673
Apcnt_1008944,0.07137664133232732
Apcnt_1008960,0.014891019748285791
Apcnt_1008976,0.008917530264457229
Apcnt_1008988,0.024607086897441243
Apcnt_1009008,0.3239742206232807
Apcnt_1009020,0.2569909291335168
Apcnt_1009024,0.21315080228582628
Apcnt_1009028,0.40021016944863463
Apcnt_1009036,0.5511720910020085
Apcnt_1009048,0.19684465012806954
Apcnt_1009080,0.6895370686802139
Apcnt_1009084,0.11175088509223656
Apcnt_1009136,0.0041145823442565455
Apcnt_1009148,0.5206589772311137
Apcnt_1009152,0.1415901204721883
Apcnt_1009168,0.028197505947727436
Apcnt_1009192,0.045017838116719965
Apcnt_1009204,0.024497638496122166
Apcnt_1009208,0.07472311467886306
Apcnt_1009220,0.016605226648358225
Apcnt_1009224,0.043337267946971514
Apcnt_1009228,0.00014111937461504508
Apcnt_1009232,0.01468998190391335
Apcnt_1009240,0.036674763651645924
Apcnt_1009244,0.006557678653095596
Apcnt_1009344,0.16341795334074202
Apcnt_1009352,0.11432046664846449
Apcnt_1009360,0.19692732850598302
Apcnt_1009364,0.04224022556360937
Apcnt_1009372,0.49474772929296973
Apcnt_1009384,0.14473761229686688
Apcnt_1009396,0.04230927696653532
Apcnt_1009424,0.4412373033311028
Apcnt_1009440,0.2178191673534479
Apcnt_1009448,0.2943465199289797
Apcnt_1009480,0.030409828302941515
Apcnt_1009504,0.2103798982899687
Apcnt_1009528,0.17521570612412068
Apcnt_1009560,0.5522726218913294
Apcnt_1009564,0.03229954519008291
Apcnt_1009572,0.05860433141796259
Apcnt_1009584,0.041842692702229976
Apcnt_1009592,0.05790341961906187
Apcnt_1009596,0.13341317319004392
Apcnt_1009616,0.3511656798957515
Apcnt_1009620,0.3818209961337001
Apcnt_1009624,0.12194684725454871
Apcnt_1009632,0.39724482569743325
Apcnt_1009636,0.015217101512151191
Apcnt_1009644,0.38995202470268553
Apcnt_1009656,0.18083206260993437
Apcnt_1009664,0.14150142723897088
Apcnt_1009676,0.13864022793924266
Apcnt_1009684,0.021207948943952015
Apcnt_1009696,0.7987633186300979
Apcnt_1009712,0.06952988105266926
Apcnt_1009716,0.36592458758029583
Apcnt_1009732,0.13485278142900894
